mlbam_id,W,L,CG,SHO,SV,BS,HLD,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP
425626,0,4,0,0,0,0,1,40.2,52,38,36,6,22,1,38,3,0,0
489446,1,0,0,0,0,0,0,20.1,23,18,18,10,7,0,21,1,0,0
594857,0,1,0,0,0,2,1,12.1,16,11,11,4,4,1,12,0,0,1
538506,0,1,0,0,0,0,0,3.1,4,5,3,2,1,0,2,0,0,0
447714,1,2,0,0,0,1,4,30.0,47,30,27,2,18,2,21,2,0,1
598271,0,1,0,0,0,0,0,4.1,3,4,4,0,4,0,3,0,0,0
543921,0,1,0,0,0,0,0,8.2,10,8,8,2,5,1,4,0,0,0
608678,0,5,0,0,0,1,1,15.0,19,15,14,2,9,2,9,1,0,2
502010,0,1,0,0,0,0,0,16.2,28,16,16,1,8,1,12,1,0,2
599998,0,0,0,0,0,0,0,1.0,1,1,1,0,1,0,1,0,0,0
518653,0,0,0,0,0,0,0,1.0,3,1,1,1,0,0,0,0,0,0
425796,0,0,0,0,0,0,0,2.0,1,2,2,1,3,0,1,1,0,0
453307,0,0,0,0,0,0,0,6.0,11,6,6,2,1,0,4,1,0,0
596331,0,0,0,0,0,0,0,4.0,7,5,4,0,2,0,2,0,0,0
607359,1,1,0,0,0,0,3,24.0,24,24,24,5,12,0,28,4,0,1
489267,0,0,0,0,0,0,0,2.0,2,3,2,2,1,0,1,0,0,0
400085,0,0,0,0,0,0,0,1.0,2,1,1,0,0,0,0,0,0,0
425543,0,0,0,0,0,0,0,1.0,2,1,1,1,0,0,0,0,0,0
594742,0,6,0,0,0,0,0,29.0,42,30,30,8,10,0,16,1,2,2
543261,0,0,0,0,0,0,0,7.2,16,8,8,1,2,0,7,0,0,0
543518,0,0,0,0,0,0,0,6.2,12,7,7,0,4,0,4,0,0,0
542923,0,1,0,0,0,0,0,8.1,14,11,9,0,7,2,7,0,0,0
571439,0,0,0,0,0,1,0,20.0,27,23,22,7,13,1,23,0,0,5
519169,2,1,0,0,0,1,2,15.1,26,18,17,2,8,0,17,0,0,4
276514,0,2,0,0,0,1,2,10.2,13,12,12,3,5,0,14,0,0,1
489002,0,0,0,0,0,0,0,5.1,8,6,6,2,5,0,3,0,0,1
425835,1,1,0,0,0,0,0,7.0,15,9,8,3,3,1,7,0,0,0
217096,0,0,0,0,0,0,0,7.0,12,8,8,4,6,0,2,0,0,0
543698,0,1,0,0,0,0,0,3.1,8,4,4,0,1,0,1,0,0,0
474668,0,0,0,0,0,0,0,3.1,4,4,4,2,1,0,4,2,0,0
595465,0,0,0,0,0,0,0,1.2,2,2,2,2,1,0,2,0,0,0
543258,0,0,0,0,0,0,0,7.1,9,9,9,2,4,0,6,0,0,0
595371,0,0,0,0,0,0,1,3.0,6,4,4,2,2,0,4,0,0,0
543942,0,0,0,0,0,0,0,6.0,5,8,8,1,6,0,6,1,0,1
516714,1,0,0,0,0,0,1,3.2,5,5,5,2,1,0,2,2,1,0
592781,0,0,0,0,0,0,0,8.2,14,14,12,1,5,0,6,0,0,0
136600,0,1,0,0,0,0,0,6.1,17,9,9,3,1,1,4,0,0,0
542432,1,0,0,0,0,0,0,7.2,15,14,11,0,10,1,5,3,0,3
543334,0,4,0,0,0,0,0,13.0,21,19,19,1,12,1,7,2,0,0
504083,0,1,0,0,0,0,0,14.1,28,26,21,3,9,0,9,0,0,1
518418,0,1,0,0,0,0,0,4.0,5,6,6,2,7,0,3,0,0,1
542924,0,0,0,0,0,0,1,2.2,6,4,4,1,1,0,2,0,0,0
594835,0,0,0,0,0,0,0,2.2,7,4,4,1,1,0,1,0,0,0
545346,0,1,0,0,0,0,0,4.2,11,7,7,1,1,0,3,0,0,0
491696,0,0,0,0,0,0,0,2.0,6,3,3,1,0,0,0,0,0,0
453264,0,0,0,0,0,1,0,4.1,8,7,7,3,2,0,3,1,0,2
493117,0,0,0,0,0,0,0,1.2,2,3,3,1,0,0,1,1,0,0
543542,0,0,0,0,0,0,0,2.2,4,5,5,2,3,0,3,0,0,0
545338,0,0,0,0,0,0,0,1.0,3,2,2,1,0,0,0,1,0,0
430404,0,0,0,0,0,0,0,1.0,3,2,2,1,0,0,1,0,0,0
605317,0,0,0,0,0,0,0,5.0,13,10,10,5,3,1,6,0,0,1
475857,0,2,0,0,0,0,1,8.2,20,19,18,4,7,0,6,0,0,1
543508,0,0,0,0,0,0,0,8.2,23,22,20,2,5,0,8,0,0,0
519229,0,0,0,0,0,0,0,2.0,7,5,5,1,1,0,0,1,0,1
605477,0,0,0,0,0,0,0,1.1,5,5,5,0,3,0,2,1,0,1
607405,0,0,0,0,0,0,0,1.0,3,4,4,1,1,0,1,0,0,0
592570,0,0,0,0,0,0,0,0.2,3,5,5,1,3,0,0,0,0,0
572889,0,1,0,0,0,1,0,0.0,2,2,2,1,0,0,0,0,0,0
