mlbam_id,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,HBP,SH,SF
572204,49,6,6,2,1,1,2,0,0,6,23,0,0,0
475100,41,6,5,1,0,2,3,1,0,7,15,0,0,0
543590,26,3,3,1,0,1,1,0,0,4,15,1,0,0
448179,45,1,5,1,0,0,4,0,0,0,18,2,1,1
518902,45,6,5,0,0,1,2,0,1,3,20,2,1,0
543548,9,0,1,0,0,0,1,0,0,2,5,0,1,0
592731,9,0,1,1,0,0,0,0,0,0,5,0,0,0
572227,9,2,1,0,0,0,0,0,0,1,5,2,0,0
622270,46,6,5,0,0,1,3,0,0,2,13,0,1,0
606131,46,3,5,1,4,0,3,0,0,1,20,0,6,0
621446,47,2,5,0,1,2,3,1,0,7,17,1,0,0
605125,57,5,6,1,0,1,4,0,0,3,21,2,0,0
628333,19,0,2,0,0,0,1,0,0,0,5,0,1,0
519076,57,0,6,0,0,0,2,0,0,1,35,0,2,0
641771,48,2,5,2,0,0,3,0,0,1,16,0,3,0
570632,48,3,5,1,0,0,2,0,0,0,28,0,8,0
534947,29,0,3,1,0,0,2,0,0,0,10,0,3,0
502273,60,6,6,2,0,1,1,0,0,6,19,0,0,0
502570,10,1,1,0,0,1,2,0,0,0,2,0,0,0
543213,10,0,1,0,0,0,0,1,0,0,4,0,0,0
543294,50,3,5,1,0,0,5,0,0,0,28,0,1,0
542208,20,1,2,0,0,1,3,0,0,1,6,0,0,0
591971,10,0,1,0,0,0,0,0,0,1,0,0,0,0
429719,21,3,2,0,0,0,0,0,0,0,15,0,0,0
502188,64,3,6,2,0,1,2,0,0,0,25,0,3,0
518452,11,1,1,0,0,0,1,0,0,1,6,0,3,0
461829,66,3,6,0,0,0,5,0,0,4,29,0,5,0
476451,33,1,3,1,1,0,2,0,0,3,9,0,3,0
656546,33,1,3,1,0,0,1,0,0,0,17,0,3,0
543699,55,1,5,1,0,0,0,0,0,1,22,0,7,0
453211,22,0,2,0,0,0,0,0,0,2,9,0,0,0
595453,11,0,1,0,0,0,0,0,0,0,5,0,0,0
456501,46,3,4,0,0,0,3,0,0,1,15,0,4,1
490063,35,1,3,0,0,0,1,0,0,0,13,1,1,0
659275,35,0,3,0,0,0,0,0,0,0,22,0,3,0
543362,12,0,1,0,0,0,0,0,0,0,7,0,1,0
605400,48,3,4,0,0,0,1,0,0,4,25,0,2,0
543611,12,1,1,0,0,0,0,0,0,1,1,0,0,0
572180,12,0,1,0,0,0,0,0,0,0,6,0,0,0
643410,25,0,2,0,0,0,0,0,0,0,12,0,1,0
606160,25,1,2,0,0,0,1,0,0,0,10,0,3,0
500779,25,2,2,0,0,0,4,0,0,1,17,0,6,1
592351,38,3,3,0,0,1,3,0,0,1,27,0,4,0
457926,26,0,2,0,0,0,3,0,0,1,6,0,1,0
458681,54,2,4,2,0,0,0,0,0,1,25,1,5,0
554430,27,1,2,1,0,0,0,0,0,1,12,0,1,0
573185,55,2,4,1,0,0,1,0,0,1,33,0,8,0
488912,28,1,2,0,0,0,0,0,0,1,14,0,2,0
592879,14,0,1,0,0,0,0,0,0,0,11,0,0,0
622491,29,0,2,0,0,0,1,0,0,1,11,0,3,0
601713,44,3,3,0,0,0,0,0,0,0,21,0,4,0
572750,15,0,1,0,0,0,0,0,0,1,6,0,3,0
608371,15,1,1,0,0,0,0,0,0,0,8,0,3,0
506433,17,0,1,0,0,0,0,0,0,1,14,0,2,0
592348,17,1,1,0,0,0,0,0,0,1,10,0,0,0
518774,34,2,2,0,0,0,1,0,0,1,13,0,1,0
622072,52,1,3,0,0,0,4,0,0,2,29,0,4,0
594576,36,2,2,0,0,0,3,0,0,3,17,1,2,0
607237,19,1,1,1,0,0,1,0,0,0,6,0,4,0
545337,20,1,1,0,0,1,1,1,1,3,8,0,0,0
592866,41,1,2,0,0,0,0,0,0,2,17,0,4,0
592314,42,1,2,0,0,0,0,0,0,0,27,0,7,0
643327,42,1,2,0,0,0,2,0,0,2,26,0,9,0
543408,21,0,1,0,0,0,0,0,0,0,15,0,0,0
435221,23,2,1,0,0,0,0,0,0,3,16,0,2,0
596112,23,1,1,0,0,0,0,0,0,0,15,0,2,0
608379,46,3,2,0,0,0,3,0,0,1,22,0,7,1
608596,24,1,1,1,0,0,1,0,0,2,9,0,0,0
607219,24,0,1,1,0,0,0,0,0,1,15,0,5,0
457454,25,1,1,0,0,0,0,0,0,1,16,0,0,0
542881,26,1,1,0,0,0,0,0,0,1,17,0,6,0
656794,27,1,1,0,0,0,0,0,0,2,17,0,6,0
444857,34,0,1,0,0,0,0,0,0,0,16,0,4,0
467100,51,0,1,0,0,0,0,0,0,0,31,0,9,0
472551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542436,13,1,0,0,0,0,0,0,0,1,6,0,0,0
613534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518397,3,0,0,0,0,0,0,0,0,0,1,0,0,0
592102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506693,6,0,0,0,0,0,0,0,0,0,2,0,0,0
501625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593969,2,0,0,0,0,0,0,0,0,0,2,0,0,0
644364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594742,1,0,0,0,0,0,0,0,0,0,0,0,0,0
592120,1,0,0,0,0,0,0,0,0,0,1,0,0,0
501593,2,0,0,0,0,0,0,0,0,0,1,0,0,0
446099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520980,1,0,0,0,0,0,1,0,0,1,1,0,0,0
457732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607455,5,0,0,0,0,0,0,0,0,0,3,0,1,0
592127,1,0,0,0,0,0,0,0,0,0,0,0,0,0
592130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606930,0,0,0,0,0,0,0,0,0,1,0,0,0,0
598264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607457,1,0,0,0,0,0,0,0,0,0,1,0,0,0
545332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455374,0,0,0,0,0,0,0,0,0,1,0,0,0,0
